3545	敦泰	26.25
3546	宇峻	93.6
3547	凱鼎	55.65
3548	兆利	47.95
3549	光宸	5.06
3550	聯穎	20.3
3551	世禾	34.65
3552	同致	103.5
3554	精品	8.74
3555	重鳥鵬	50.0
3556	禾瑞亞	52.9
3557	嘉威	17.6
3558	神準	152.5
3560	建欣科	0.0
3561	昇陽光電	12.6
3562	頂晶科	16.3
3563	牧德	459.0
3564	其陽	19.95
3565	奧圖碼	9.62
3566	太陽光	5.13
3567	逸昌	30.15
3568	馥鴻	7.47
3570	大塚	47.8
3571	兆宏	1.55
3572	宏芯	5.12
3574	森富科	3.23
3575	琉明	1.85
3576	新日光	11.4
3577	泓格	40.3
3578	義發	49.0
3579	尚志	15.7
3580	友威科	42.05
3581	博磊	22.35
3583	辛耘	62.7
3585	聯致	5.46
3586	鋐達	4.21
3587	閎康	71.2
3588	通嘉	28.05
3589	聯盛	37.56
3590	時緯	1.29
3591	艾笛森	16.1
3592	瑞鼎	57.1
3593	力銘	7.8
3594	磐儀	22.8
3595	山太士	6.93
3596	智易	61.8
3597	映興	12.88
3601	前源	6.18
3603	建祥國際	6.33
3604	立碁光	5.84
3605	宏致	21.55
3606	特佳	2.13
3607	谷崧	26.8
3609	東林	16.1
3610	啟耀	0.28
3611	鼎翰	221.0
3612	富鴻齊	99.85
3613	碩達	1.46
3615	安可	24.35
3616	宏瀨	4.67
3617	碩天	93.1
3619	冠輝	7.75
3620	日月鴻	15.06
3622	洋華	17.45
3623	富晶通	36.75
3624	光頡	57.1
3625	西勝	31.1
3627	華信科	29.57
3628	盈正	46.6
3629	地心引力	32.3
3630	新鉅科	38.0
3631	晟楠	27.5
3632	研勤	15.85
3633	云光	46.77
3634	正翰	1.53
3635	晶量	2.03
3636	晶越	2.11
3637	鉅景	4.03
3642	駿熠電	14.8
3643	台睿	1.72
3644	凌嘉科	9.98
3645	達邁	74.1
3646	艾恩特	24.0
3647	旭晶	0.21
3649	長裕	1.47
3651	F-天鵬	5.77
3652	精聯	24.8
3653	健策	71.4
3656	聯勝	0.73
3657	大衛	5.08
3659	百辰	12.06
3661	世芯-KY	138.5
3663	鑫科	23.2
3664	安瑞-KY	15.8
3665	貿聯-KY	212.0
3666	光耀	22.25
3669	圓展	18.2
3671	摩幻	1.37
3672	康聯訊	20.3
3673	TPK-KY	65.8
3674	康訊	7.69
3675	德微	47.5
