代號,名稱,開盤,最高,最低,收盤,成交量
'076588,上証2X群益7A購06,0.7,0.7,0.66,0.67,260
'076589,滬深2X群益7B購02,0.35,0.35,0.35,0.35,0
'07658P,滬深2X凱基7B售08,1.9,1.9,1.9,1.9,0
'076590,A50正2群益7B購03,0.82,0.84,0.74,0.8,2634
'076591,台苯群益7B購01,1.22,1.28,1.22,1.27,104
'076592,中興電群益7A購01,0.83,0.85,0.83,0.85,215
'076593,新光鋼群益7A購01,2.1,2.1,2.1,2.1,0
'076594,上銀群益7B購02,3.29,3.33,2.94,3.03,768
'076595,旺宏群益7A購05,1.45,1.54,1.41,1.5,225
'076596,旺宏群益7B購02,1.06,1.12,1.06,1.1,1199
'076597,大同群益7A購05,1.42,1.54,1.42,1.52,405
'076598,奇力新群益7A購07,3.77,4.31,3.77,4.09,243
'076599,奇力新群益7B購01,3.27,3.58,3.15,3.4,310
'07659P,滬深2X凱基7B售09,1.42,1.42,1.42,1.42,0
'076600,全宇群益7B購01,0.89,0.98,0.87,0.98,1269
'076601,永冠凱基7A購01,0.38,0.39,0.38,0.39,580
'076602,新光鋼凱基7A購01,2.46,2.46,2.46,2.46,0
'076603,新光鋼凱基7A購02,1.91,1.91,1.86,1.86,47
'076604,台積電凱基7C購01,0.55,0.55,0.5,0.52,1162
'076605,禾伸堂凱基7A購01,4.53,4.53,4.53,4.53,60
'076606,禾伸堂凱基7A購02,4.87,4.87,4.87,4.87,30
'076607,禾伸堂凱基7A購03,5.4,5.4,5.4,5.4,0
'076608,禾伸堂凱基7A購04,5.45,5.65,5.45,5.65,36
'076609,聯鈞凱基7A購01,0.72,0.75,0.7,0.75,502
'07660P,國巨統一7B售06,0.47,0.51,0.41,0.43,956
'076610,GIS凱基7A購01,1.53,1.55,1.53,1.55,88
'076611,GIS凱基7A購02,1.69,1.73,1.68,1.73,894
'076612,GIS凱基7A購03,1.56,1.62,1.54,1.57,2516
'076613,GIS凱基7A購04,1.4,1.44,1.38,1.41,217
'076614,GIS凱基7A購05,1.3,1.33,1.27,1.3,209
'076615,中工日盛7A購01,0.94,0.94,0.94,0.94,0
'076616,智伸科玉山7A購01,0.53,0.53,0.53,0.53,0
'076617,百和興玉山7A購01,0.23,0.23,0.23,0.23,0
'076618,強茂國泰7A購01,1.45,1.94,1.45,1.94,3373
'076619,達邁國泰7B購01,0.96,1,0.93,0.99,370
'07661P,CFA50群益7B售05,2.03,2.08,2.03,2.05,700
'076620,訊芯國泰7A購01,1.07,1.07,1.01,1.03,486
'076621,上証2X富邦7A購02,0.71,0.71,0.68,0.69,68
'076622,上証2X富邦7B購01,1.04,1.04,1.04,1.04,0
'076623,儒鴻富邦7A購01,1.38,1.42,1.23,1.23,661
'076624,聯發科富邦7C購01,0.65,0.65,0.65,0.65,0
'076625,聯發科富邦7C購02,0.49,0.49,0.47,0.47,125
'076626,宏達電富邦7A購01,0.37,0.37,0.37,0.37,0
'076627,長榮富邦7B購01,0.82,0.82,0.77,0.77,974
'076628,為升康和7A購01,0.82,0.82,0.82,0.82,0
'076629,為升康和7A購02,0.7,0.7,0.7,0.7,50
'07662P,台積電群益7B售10,3.19,3.19,3.19,3.19,0
'076630,技嘉康和7A購01,1.81,1.81,1.81,1.81,0
'076631,技嘉康和7A購02,2.04,2.04,2.04,2.04,0
'076632,宏盛康和7A購01,2.59,2.59,2.59,2.59,10
'076633,上証2X元富7A購02,1.38,1.39,1.26,1.37,183
'076634,卜蜂元富7A購01,0.31,0.31,0.31,0.31,0
'076635,綠悅元富7A購01,0.19,0.19,0.18,0.18,120
'076636,國喬元富7A購01,0.75,0.79,0.75,0.77,492
'076637,東陽元富7A購01,0.61,0.61,0.61,0.61,30
'076638,堤維西元富7A購01,0.66,0.67,0.66,0.66,78
'076639,永冠元富7A購01,0.41,0.41,0.41,0.41,0
'07663P,上銀元大7B售06,1.11,1.14,1.11,1.14,209
'076640,大亞元富7A購01,0.83,0.83,0.83,0.83,30
'076641,台達電元富7A購01,0.31,0.31,0.31,0.31,165
'076642,佳世達元富7A購01,0.46,0.46,0.46,0.46,0
'076643,致茂元富7A購01,0.7,0.7,0.7,0.7,0
'076644,建準元富7A購01,0.44,0.44,0.44,0.44,10
'076645,強茂元富7A購01,1.15,1.55,1.15,1.48,651
'076646,中信金元富7A購01,0.74,0.74,0.68,0.68,977
'076647,京鼎元富7A購01,0.56,0.56,0.54,0.54,1461
'076648,隆達元富7A購01,0.4,0.4,0.4,0.4,400
'076649,正文元富7A購01,0.54,0.55,0.53,0.54,1280
'07664P,台積電元大7B售03,1.62,1.66,1.62,1.66,471
'076650,新唐元富7A購01,0.58,0.58,0.58,0.58,0
'076651,聯茂元富7A購01,0.68,0.68,0.66,0.66,90
'076652,日友元富7A購01,0.43,0.43,0.43,0.43,60
'076653,GIS兆豐7B購02,1.65,1.69,1.65,1.66,174
'076654,訊芯兆豐7A購01,1.55,1.55,1.55,1.55,0
'076655,大同兆豐7B購01,1.17,1.23,1.17,1.23,407
'076656,國巨兆豐7B購01,7.2,7.2,7.2,7.2,0
'076657,新光金兆豐7A購01,0.61,0.66,0.58,0.66,344
'076658,台積電中信7A購01,0.46,0.46,0.41,0.42,6012
'076659,麗豐中信7C購01,1.32,1.44,1.3,1.37,458
'07665P,旺宏元大7B售04,1.17,1.18,1.17,1.18,256
'076660,鴻準群益7A購01,0.52,0.52,0.52,0.52,0
'076661,奇力新群益7B購02,2.7,2.99,2.58,2.81,1050
'076662,智原群益7B購01,1.64,1.64,1.63,1.63,71
'076663,貿聯群益7A購01,0.55,0.58,0.55,0.58,224
'076664,神達群益7B購01,0.65,0.65,0.65,0.65,0
'076665,全宇群益7A購01,0.75,0.83,0.73,0.83,1303
'076666,訊芯群益7A購01,1.41,1.42,1.33,1.36,365
'076667,永冠永豐7A購02,0.12,0.12,0.12,0.12,0
'076668,榮化永豐7A購01,0.56,0.56,0.56,0.56,0
'076669,和桐永豐7A購01,0.5,0.5,0.5,0.5,100
'07666P,臺股指元大7C售02,3.14,3.19,3.14,3.19,36
'076670,台玻永豐7A購01,0.39,0.39,0.39,0.39,210
'076671,旺宏永豐7A購03,0.67,0.67,0.67,0.67,55
'076672,旺宏永豐7A購04,0.7,0.77,0.7,0.77,767
'076673,順德永豐7A購01,0.47,0.47,0.44,0.45,500
'076674,佳世達永豐7A購01,0.45,0.45,0.45,0.45,0
'076675,敬鵬永豐7A購01,0.15,0.15,0.15,0.15,460
'076676,正崴永豐7A購01,0.31,0.31,0.31,0.31,0
'076677,億光永豐7A購01,0.34,0.34,0.34,0.34,0
'076678,興勤永豐7A購01,0.4,0.47,0.38,0.46,2005
'076679,創見永豐7A購01,0.68,0.68,0.68,0.68,0
'07667P,臺股指元大7C售03,4.19,4.32,4.19,4.29,79
'076680,全新永豐7A購04,0.52,0.54,0.51,0.51,40
'076681,奇力新永豐7A購01,1.35,1.48,1.25,1.4,2804
'076682,信邦永豐7A購01,0.42,0.42,0.42,0.42,177
'076683,貿聯永豐7A購01,0.36,0.4,0.36,0.38,456
'076684,神達永豐7A購01,0.52,0.52,0.52,0.52,0
'076685,麗豐永豐7A購02,1.34,1.46,1.34,1.42,506
'076686,群電永豐7A購01,0.29,0.29,0.29,0.29,100
'076687,南茂永豐7A購01,0.41,0.42,0.4,0.4,490
'076688,志超永豐7A購01,0.49,0.49,0.49,0.49,0
'076689,鴻海台新7B購01,0.71,0.71,0.71,0.71,607
'07668P,臺股指元大7C售04,3.3,3.3,3.3,3.3,0
'076690,長榮航台新7B購01,0.86,0.86,0.86,0.86,0
'076691,樺漢台新7B購01,0.73,0.73,0.73,0.73,18
'076692,瀚宇博國泰7A購01,6.8,6.8,6.8,6.8,0
'076693,榮成富邦7B購01,0.85,0.85,0.85,0.85,2
'076694,大成鋼富邦7A購01,1.21,1.21,1.18,1.2,100
'076695,華通富邦7B購02,1.57,1.57,1.57,1.57,50
'076696,鴻海富邦7C購01,0.89,0.89,0.89,0.89,0
'076697,台積電富邦7B購01,0.26,0.26,0.23,0.23,376
'076698,大同富邦7C購01,0.96,0.99,0.96,0.99,105
'076699,致伸富邦7B購01,0.78,0.79,0.77,0.79,200
'07669P,聯發科麥證7C售02,0.82,0.82,0.82,0.82,0
'076700,台肥日盛7A購01,0.72,0.75,0.72,0.73,43
'076701,旺宏日盛7A購02,0.91,1.05,0.91,1.05,98
'076702,敬鵬日盛7A購01,0.17,0.17,0.17,0.17,110
'076703,億光日盛7A購01,0.42,0.42,0.42,0.42,0
'076704,興勤日盛7A購01,0.56,0.57,0.56,0.57,405
'076705,創見日盛7A購01,0.51,0.51,0.51,0.51,0
'076706,百和興日盛7A購01,0.31,0.31,0.31,0.31,0
'076707,永冠凱基7C購01,0.42,0.44,0.42,0.42,690
'076708,華新凱基7A購01,3.36,3.36,3.36,3.36,1
'076709,大亞凱基7A購01,0.81,0.96,0.81,0.91,2073
'07670P,可成麥證7C售02,0.67,0.67,0.67,0.67,0
'076710,上銀凱基7A購01,1.97,1.99,1.78,1.78,190
'076711,上銀凱基7B購01,2.36,2.36,2.15,2.15,269
'076712,上銀凱基7C購01,2.89,2.89,2.67,2.71,151
'076713,中橡凱基7A購01,1.08,1.08,1.08,1.08,10
'076714,華通凱基7A購01,1.4,1.4,1.34,1.38,584
'076715,國巨凱基7A購01,12.2,12.2,12.2,12.2,0
'076716,國巨凱基7A購02,10,10,10,10,8
'076717,國巨凱基7A購03,9.5,9.5,9.5,9.5,0
'076718,國巨凱基7A購04,7.4,7.4,7.4,7.4,2
'076719,旺宏凱基7C購01,1.63,1.71,1.58,1.71,971
'07671P,鴻海日盛7B售02,1.07,1.07,1.07,1.07,1
'076720,旺宏凱基7C購02,1.43,1.57,1.39,1.57,342
'076721,宏碁凱基7A購01,0.64,0.64,0.64,0.64,0
'076722,宏碁凱基7A購02,0.8,0.8,0.77,0.77,592
'076723,友達凱基7A購01,0.75,0.75,0.75,0.75,470
'076724,興勤凱基7A購02,0.83,0.83,0.83,0.83,0
'076725,興勤凱基7A購03,0.6,0.61,0.59,0.61,105
'076726,京鼎凱基7A購01,0.5,0.51,0.47,0.47,1164
'076727,京鼎凱基7B購01,0.53,0.53,0.52,0.52,348
'076728,群創凱基7A購01,0.55,0.55,0.52,0.52,1064
'076729,敦泰凱基7A購01,0.46,0.47,0.46,0.47,120
'07672P,台積電元大7B售06,2.81,2.81,2.81,2.81,36
'076730,智易凱基7A購01,1.81,1.88,1.81,1.88,230
'076731,貿聯凱基7A購01,0.62,0.65,0.59,0.64,2110
'076732,智伸科凱基7A購01,0.48,0.48,0.48,0.48,0
'076733,新唐凱基7A購02,0.62,0.68,0.59,0.68,922
'076734,鎧勝凱基7A購01,0.51,0.66,0.49,0.64,2897
'076735,樺漢凱基7A購01,0.9,0.91,0.85,0.85,364
'076736,凌巨凱基7A購01,0.31,0.31,0.31,0.31,0
'076737,凌巨凱基7A購02,0.25,0.25,0.25,0.25,0
'076738,T50反1統一7C購01,0.74,0.74,0.74,0.74,0
'076739,聯電統一7C購01,0.71,0.76,0.71,0.72,494
'07673P,康普元富7B售02,1.1,1.1,1.08,1.08,292
'076740,鴻海統一7C購01,0.83,0.89,0.82,0.86,1743
'076741,國巨統一7A購05,10.3,10.3,10.3,10.3,0
'076742,國巨統一7A購06,4.31,4.31,4.31,4.31,40
'076743,旺宏統一7B購01,0.73,0.73,0.73,0.73,0
'076744,智邦統一7A購01,0.43,0.44,0.42,0.42,2658
'076745,順德統一7A購02,0.58,0.58,0.58,0.58,0
'076746,鴻準統一7C購01,0.58,0.58,0.58,0.58,0
'076747,微星統一7A購02,1.4,1.4,1.32,1.32,4
'076748,南亞科統一7B購01,0.75,0.79,0.75,0.76,601
'076749,可成統一7B購02,0.61,0.63,0.6,0.63,2456
'07674P,永冠康和7B售01,0.96,0.96,0.96,0.96,5
'076750,華新科統一7A購02,6.1,6.1,6.1,6.1,0
'076751,宏達電統一7A購02,0.32,0.32,0.32,0.32,281
'076752,宏達電統一7B購01,0.38,0.38,0.36,0.37,57
'076753,宏達電統一7C購01,0.42,0.42,0.4,0.41,245
'076754,台勝科統一7A購04,1.94,1.94,1.94,1.94,0
'076755,嘉澤統一7B購01,0.43,0.43,0.42,0.42,208
'076756,貿聯統一7C購01,0.37,0.37,0.35,0.35,333
'076757,智伸科統一7A購01,0.33,0.33,0.33,0.33,0
'076758,智伸科統一81購01,0.43,0.43,0.43,0.43,108
'076759,臻鼎統一7A購01,0.58,0.58,0.57,0.57,897
'07675P,TPK康和7B售02,0.7,0.7,0.7,0.7,49
'076760,敦南統一7B購02,0.63,0.66,0.63,0.66,980
'076761,聯成元富7A購01,1.09,1.09,1.05,1.05,25
'076762,台玻元富7A購01,0.67,0.67,0.65,0.67,80
'076763,鴻準元富81購01,1.05,1.05,1.04,1.04,299
'076764,全新元富7A購02,0.59,0.61,0.56,0.58,744
'076765,奇力新元富7A購01,3.49,3.49,3.49,3.49,10
'076766,麗豐元富7A購01,1.6,1.8,1.6,1.71,94
'076767,台虹元富7A購01,0.8,0.87,0.8,0.84,598
'076768,滬深2X元大7C購01,0.72,0.72,0.67,0.71,977
'076769,華夏元大7A購01,0.97,0.98,0.97,0.98,320
'07676P,群創永昌7B售02,0.8,0.82,0.8,0.82,1048
'076770,新光鋼元大7A購02,1.03,1.05,1.03,1.03,510
'076771,光磊元大7A購01,1.01,1.1,1,1.04,1877
'076772,順德元大7A購01,0.81,0.81,0.76,0.8,28
'076773,立隆電元大81購01,3.23,3.94,3.18,3.64,920
'076774,可成元大7A購01,0.92,1.01,0.9,1,2156
'076775,潤泰全元大7A購01,1.36,1.36,1.31,1.31,845
'076776,淘帝元大7A購01,1.11,1.13,1.08,1.08,141
'076777,鎧勝元大7A購01,0.57,0.7,0.55,0.69,389
'076778,儒鴻中信7A購01,0.79,0.79,0.73,0.73,691
'076779,中碳中信7A購01,0.46,0.46,0.46,0.46,0
'07677P,大立光永豐7B售01,1.02,1.02,1.02,1.02,0
'076780,宏碁中信7A購01,0.76,0.76,0.76,0.76,0
'076781,信邦中信7A購01,0.47,0.47,0.46,0.46,514
'076782,聯詠中信7A購01,0.97,0.97,0.96,0.96,56
'076783,百和中信7C購01,0.4,0.41,0.39,0.41,1100
'076784,味全日盛7A購01,0.75,0.78,0.75,0.75,1900
'076785,台化日盛7A購01,1.01,1.09,1.01,1.09,407
'076786,潤隆日盛7A購01,1.93,1.93,1.92,1.92,250
'076787,新光鋼日盛7A購01,2.41,2.41,2.3,2.3,625
'076788,鴻海日盛7A購01,0.99,1.08,0.98,1.07,827
'076789,旺宏日盛7A購03,1.15,1.32,1.15,1.32,463
'07678P,上証2X群益7B售17,2.12,2.12,2.12,2.12,0
'076790,燿華日盛7A購01,1.95,2.15,1.94,2.15,676
'076791,德律日盛7A購01,1.24,1.57,1.17,1.57,445
'076792,康普日盛7C購01,1.02,1.1,1.02,1.1,120
'076793,百和日盛7A購01,0.43,0.45,0.42,0.45,723
'076794,光磊麥證7A購01,0.58,0.64,0.58,0.61,4238
'076795,光磊麥證7B購01,0.55,0.59,0.55,0.56,2843
'076796,華擎麥證7A購01,0.31,0.31,0.31,0.31,0
'076797,華擎麥證7B購01,0.31,0.33,0.31,0.33,461
'076798,力成麥證7A購01,0.51,0.51,0.49,0.49,167
'076799,力成麥證7B購01,0.43,0.43,0.43,0.43,163
'07679P,A50正2群益7B售11,2.77,2.77,2.77,2.77,0
'076800,味全永豐7A購01,0.43,0.45,0.43,0.44,1149
'076801,泰山永豐7A購01,0.67,0.81,0.67,0.73,3511
'076802,鑽全永豐7A購01,0.72,0.85,0.72,0.83,1259
'076803,中碳永豐7A購01,0.53,0.53,0.53,0.53,0
'076804,潤隆永豐7A購01,1.24,1.24,1.18,1.18,897
'076805,正新永豐7A購01,0.38,0.38,0.37,0.37,671
'076806,友訊永豐7A購01,1.1,1.1,0.96,1.08,2211
'076807,燿華永豐7A購01,1.24,1.34,1.24,1.34,1423
'076808,微星永豐7A購01,0.86,0.89,0.83,0.83,1383
'076809,德律永豐7A購01,0.93,1.23,0.85,1.23,4628
'07680P,台積電群益7B售11,3.87,3.87,3.87,3.87,0
'076810,威健永豐7A購01,0.58,0.59,0.57,0.59,2725
'076811,聯詠永豐7A購01,0.62,0.65,0.61,0.65,143
'076812,日電貿永豐7A購01,6.5,6.5,6.5,6.5,0
'076813,世芯永豐7A購01,0.93,0.93,0.85,0.88,206
'076814,利勤永豐7A購01,0.25,0.25,0.25,0.25,90
'076815,新唐永豐7A購02,0.66,0.73,0.65,0.71,805
'076816,達興永豐7A購01,0.39,0.39,0.39,0.39,0
'076817,力成永豐7A購01,0.6,0.6,0.6,0.6,0
'076818,愛普永豐7A購01,0.36,0.39,0.36,0.39,195
'076819,南電永豐7A購01,0.25,0.25,0.25,0.25,0
'07681P,大立光群益7B售03,0.57,0.57,0.57,0.57,50
'076820,百和永豐7A購01,0.32,0.33,0.32,0.33,330
'076821,嘉澤台新7B購01,0.47,0.48,0.47,0.48,208
'076822,深中小群益7B購02,0.13,0.13,0.13,0.13,3
'076823,S&P反1群益7B購01,0.45,0.46,0.45,0.46,2
'076824,燿華群益7A購01,1.79,1.94,1.79,1.94,282
'076825,義隆群益7B購01,1.2,1.21,1.12,1.12,749
'076826,中工群益7B購01,0.71,0.78,0.71,0.78,854
'076827,東森群益7A購01,0.52,0.52,0.52,0.52,399
'076828,信邦群益7A購01,0.75,0.75,0.75,0.75,0
'076829,聯詠群益7B購01,0.93,1.02,0.93,0.94,1084
'07682P,大立光凱基7B售05,0.96,0.96,0.96,0.96,0
'076830,日電貿群益7A購01,8.85,8.85,8.85,8.85,0
'076831,聯鈞群益7B購01,0.68,0.73,0.68,0.73,1150
'076832,世芯群益7A購01,1.84,1.84,1.77,1.77,49
'076833,世芯群益7B購01,2.81,2.81,2.67,2.67,53
'076834,達興群益7A購01,0.86,0.87,0.86,0.86,150
'076835,力成群益7B購01,0.74,0.74,0.68,0.69,32
'076836,愛普群益7B購01,0.77,0.85,0.77,0.85,1285
'076837,統一國票7A購01,0.99,1.02,0.94,0.94,610
'076838,國喬國票7A購01,0.73,0.78,0.73,0.76,788
'076839,新光鋼國票7A購01,0.67,0.67,0.67,0.67,0
'07683P,大立光凱基7B售06,0.74,0.74,0.74,0.74,0
'076840,華通國票7A購01,1.33,1.33,1.33,1.33,69
'076841,國巨國票7A購01,5.85,5.85,5.85,5.85,0
'076842,智邦國票7A購01,0.52,0.53,0.48,0.5,1884
'076843,佳世達國票7A購01,0.59,0.59,0.59,0.59,0
'076844,微星國票7A購01,2.29,2.29,2.29,2.29,0
'076845,瑞昱國票7A購01,0.35,0.35,0.35,0.35,0
'076846,宏盛國票7A購01,1.6,1.6,1.55,1.55,10
'076847,富邦金國票7A購01,1.14,1.14,1.03,1.03,137
'076848,欣興國票7A購01,0.53,0.57,0.53,0.54,437
'076849,華擎國票7A購01,0.44,0.48,0.44,0.48,550
'07684P,台積電元大7B售07,1.2,1.27,1.2,1.26,210
'076850,敦南國票7A購01,0.76,0.76,0.71,0.74,526
'076851,長虹國票7A購01,0.98,1.03,0.98,1.02,730
'076852,台郡國票7A購01,0.42,0.42,0.42,0.42,0
'076853,T50反1元大7A購02,0.6,0.6,0.6,0.6,0
'076854,亞泥元大7A購01,2.28,2.45,2.18,2.35,360
'076855,味全元大7A購01,1.11,1.14,1.1,1.14,1337
'076856,台化元大7A購01,1.58,1.69,1.58,1.69,69
'076857,台化元大7A購02,1.59,1.59,1.56,1.56,40
'076858,遠東新元大7A購01,1.49,1.49,1.33,1.37,1478
'076859,中碳元大7A購01,1.15,1.21,1.15,1.21,229
'07685P,大立光元大7B售05,2.62,2.62,2.62,2.62,92
'076860,中碳元大7A購02,1.12,1.14,1.12,1.14,269
'076861,潤隆元大7A購01,2.27,2.27,2.27,2.27,7
'076862,上銀元大7A購02,0.88,0.91,0.87,0.87,98
'076863,正新元大7A購01,0.75,0.78,0.73,0.76,705
'076864,正新元大7A購02,0.79,0.8,0.77,0.78,200
'076865,鴻海元大7A購01,1.16,1.29,1.16,1.24,2182
'076866,台積電元大7A購04,0.38,0.38,0.35,0.36,2193
'076867,旺宏元大7A購01,0.73,0.81,0.73,0.81,709
'076868,旺宏元大7A購02,0.85,0.9,0.85,0.88,252
'076869,燿華元大7A購01,1.36,1.5,1.33,1.48,2778
'07686P,大立光元大7B售06,1.25,1.25,1.25,1.25,0
'076870,燿華元大7A購02,1.4,1.5,1.38,1.5,355
'076871,燿華元大7B購01,1.54,1.69,1.53,1.65,4066
'076872,晶電元大7A購01,0.74,0.74,0.74,0.74,105
'076873,晶電元大7A購12,0.65,0.7,0.65,0.7,25
'076874,東森元大7A購01,0.82,0.84,0.82,0.84,432
'076875,雄獅元大7A購01,0.69,0.71,0.69,0.71,395
'076876,德律元大7A購01,1.48,1.85,1.39,1.82,1936
'076877,威健元大7A購01,1.26,1.29,1.26,1.29,69
'076878,聯詠元大7A購01,1.49,1.56,1.49,1.54,206
'076879,聯詠元大7A購02,1.33,1.35,1.31,1.35,226
'07687P,大立光元大7B售07,3.01,3.02,3.01,3.02,162
'076880,日電貿元大7A購01,6.55,6.55,6.55,6.55,0
'076881,日電貿元大7A購02,4.96,4.96,4.96,4.96,0
'076882,世芯元大7A購01,1.28,1.34,1.21,1.28,1644
'076883,世芯元大7A購02,1.28,1.28,1.17,1.19,85
'076884,世芯元大7B購01,1.39,1.46,1.37,1.39,1144
'076885,達興元大7A購01,0.64,0.64,0.64,0.64,2
'076886,達興元大7A購02,0.7,0.7,0.7,0.7,55
'076887,訊芯元大7A購02,1.2,1.2,1.14,1.15,165
'076888,愛普元大7A購01,0.65,0.75,0.65,0.75,358
'076889,愛普元大7A購02,0.7,0.7,0.7,0.7,30
'07688P,大立光元大7B售08,0.93,0.93,0.93,0.93,2
'076890,南電元大7A購01,0.4,0.4,0.4,0.4,100
'076891,南電元大7A購02,0.43,0.43,0.43,0.43,0
'076892,百和元大7A購01,0.51,0.53,0.49,0.52,134
'076893,百和元大7A購02,0.55,0.58,0.55,0.58,1230
'076894,大成鋼統一7B購01,0.75,0.76,0.74,0.75,2898
'076895,華擎統一7A購01,0.41,0.41,0.41,0.41,144
'076896,台勝科統一7B購01,1.67,1.69,1.58,1.59,186
'076897,泰山元富7A購01,1.7,2.07,1.7,1.79,822
'076898,鑽全元富7A購01,0.8,1.05,0.8,0.96,433
'076899,潤隆元富7A購01,2.15,2.19,2.1,2.17,330
'07689P,大立光元大7C售02,2.54,2.54,2.54,2.54,47
'076900,光磊元富7A購01,0.8,0.91,0.8,0.83,983
'076901,盟立元富7A購01,0.91,0.91,0.86,0.88,328
'076902,德律元富7A購01,1.32,1.76,1.29,1.76,273
'076903,聯詠元富7A購01,1.24,1.31,1.22,1.22,170
'076904,世芯元富7A購01,2.1,2.17,2.04,2.04,60
'076905,達興元富7A購01,0.95,0.95,0.95,0.95,24
'076906,亞翔元富7A購01,0.54,0.54,0.52,0.53,4
'076907,帆宣元富7A購01,2.86,3.01,2.66,2.7,456
'076908,捷敏元富7A購01,1,1.08,0.95,1.08,2420
'076909,達方元富7A購01,10.8,10.8,10.8,10.8,0
'07690P,大立光元大7C售03,1.36,1.36,1.36,1.36,300
'076910,力麗康和7A購01,0.79,0.79,0.78,0.79,30
'076911,中碳康和7A購01,0.56,0.57,0.56,0.57,409
'076912,光寶科康和7A購01,0.68,0.68,0.68,0.68,0
'076913,友達康和7A購01,0.65,0.65,0.64,0.64,200
'076914,宏盛康和7A購02,2.32,2.32,2.32,2.32,10
'076915,南茂康和7A購01,0.71,0.71,0.71,0.71,0
'076916,華擎玉山81購01,0.66,0.66,0.66,0.66,45
'076917,智易玉山7C購01,1.57,1.57,1.57,1.57,0
'076918,燿華國泰7A購01,1.45,1.6,1.45,1.6,176
'076919,德律國泰7A購01,1.32,1.63,1.25,1.63,350
'07691P,大立光元大7C售06,1.68,1.68,1.68,1.68,6
'076920,聯詠國泰7A購01,1.33,1.41,1.29,1.29,1132
'076921,日電貿國泰7A購01,8.75,8.75,8.75,8.75,0
'076922,世芯國泰7A購01,1.65,1.73,1.55,1.58,165
'076923,達興國泰7A購01,0.84,0.88,0.82,0.85,411
'076924,亞翔國泰7A購01,1.1,1.1,1.07,1.07,160
'076925,帆宣國泰7A購01,4.56,4.75,4.56,4.75,20
'076926,愛普國泰7A購01,0.83,0.83,0.83,0.83,960
'076927,南電國泰7A購01,0.45,0.45,0.45,0.45,0
'076928,亞泥富邦7C購01,1.81,1.98,1.81,1.98,117
'076929,台化富邦7A購01,1.48,1.48,1.48,1.48,2
'07692P,大立光中信7B售02,1.02,1.02,1.02,1.02,2
'076930,遠東新富邦7C購01,1.3,1.3,1.2,1.2,147
'076931,中碳富邦7A購01,1.08,1.08,1.08,1.08,0
'076932,新光鋼富邦7A購01,0.52,0.52,0.52,0.52,5
'076933,新光鋼富邦7C購01,0.43,0.43,0.43,0.43,0
'076934,正新富邦7A購01,0.62,0.63,0.59,0.63,623
'076935,光磊富邦7A購01,1.02,1.15,1.02,1.05,836
'076936,燿華富邦7A購01,1.58,1.58,1.58,1.58,0
'076937,燿華富邦7A購02,1.52,1.57,1.52,1.57,303
'076938,東森富邦7B購01,0.45,0.45,0.44,0.44,110
'076939,彰銀富邦7C購01,0.96,0.96,0.96,0.96,4
'07693P,大立光中信7C售01,1.49,1.49,1.49,1.49,0
'076940,聯詠富邦7A購01,1.17,1.17,1.17,1.17,0
'076941,華擎富邦7C購01,0.38,0.42,0.38,0.42,172
'076942,康普富邦7C購01,0.69,0.78,0.69,0.78,791
'076943,南電富邦7A購01,0.32,0.32,0.32,0.32,70
'076944,上証2X凱基7C購03,0.87,0.88,0.87,0.88,40
'076945,台化凱基7A購01,1.47,1.47,1.47,1.47,0
'076946,台化凱基7A購02,1.51,1.51,1.51,1.51,0
'076947,儒鴻凱基7A購01,2.13,2.16,1.93,1.96,1133
'076948,中碳凱基7A購01,1.09,1.09,1.09,1.09,105
'076949,中碳凱基7A購02,1.15,1.15,1.15,1.15,0
'07694P,奇力新國泰7B售02,0.43,0.45,0.43,0.45,40
'076950,燿華凱基7A購01,1.16,1.26,1.16,1.26,1578
'076951,宏盛凱基7A購01,2.82,2.89,2.82,2.89,286
'076952,聯詠凱基7A購01,1.05,1.11,1.05,1.05,1005
'076953,力成凱基7A購01,0.93,0.93,0.93,0.93,600
'076954,國巨日盛7B購01,11.7,11.7,11.7,11.7,0
'076955,信邦日盛7A購01,1.46,1.46,1.44,1.44,200
'076956,上証2X中信82購01,0.65,0.65,0.62,0.65,684
'076957,臺指反中信7A購01,0.8,0.8,0.8,0.8,0
'076958,鴻海中信7A購01,0.87,0.91,0.84,0.89,133
'076959,燿華中信7A購01,0.85,0.96,0.85,0.95,552
'07695P,大立光富邦7B售05,0.63,0.63,0.63,0.63,0
'076960,華新科中信7B購01,7.35,7.35,7.35,7.35,1
'076961,宏達電中信7C購01,0.65,0.65,0.64,0.65,150
'076962,神基中信7A購01,0.54,0.54,0.54,0.54,229
'076963,德律中信7A購01,0.92,1.2,0.87,1.2,857
'076964,緯創中信7A購01,0.6,0.6,0.6,0.6,11
'076965,華擎中信7A購01,0.29,0.32,0.29,0.32,140
'076966,矽格中信7A購01,0.5,0.5,0.5,0.5,40
'076967,南電中信7A購01,0.2,0.2,0.2,0.2,20
'076968,大亞永豐7A購02,0.32,0.38,0.32,0.37,827
'076969,上銀永豐7A購01,0.6,0.6,0.6,0.6,0
'07696P,大同元富7B售02,0.87,0.87,0.87,0.87,20
'076970,鴻海永豐7A購01,0.73,0.78,0.72,0.76,1307
'076971,義隆永豐7A購01,0.99,1.01,0.97,0.97,439
'076972,盟立永豐7A購01,0.8,0.82,0.8,0.82,81
